Individus,Cas SNIF,IICR,Taille,M,Echantillon,Omega,n_inf,M_inf,N0_inf
2595,519,173,2x8,1,13,1,,,
2596,520,174,2x8,1,14,0.3,,,
2597,520,174,2x8,1,14,0.3,,,
2598,520,174,2x8,1,14,0.3,,,
2599,520,174,2x8,1,14,0.3,,,
2600,520,174,2x8,1,14,0.3,,,
2601,521,174,2x8,1,14,0.5,,,
2602,521,174,2x8,1,14,0.5,,,
2603,521,174,2x8,1,14,0.5,,,
2604,521,174,2x8,1,14,0.5,,,
2605,521,174,2x8,1,14,0.5,,,
2606,522,174,2x8,1,14,1,,,
2607,522,174,2x8,1,14,1,,,
2608,522,174,2x8,1,14,1,,,
2609,522,174,2x8,1,14,1,,,
2610,522,174,2x8,1,14,1,,,
2611,523,175,2x8,5,11,0.3,,,
2612,523,175,2x8,5,11,0.3,,,
2613,523,175,2x8,5,11,0.3,,,
2614,523,175,2x8,5,11,0.3,,,
2615,523,175,2x8,5,11,0.3,,,
2616,524,175,2x8,5,11,0.5,,,
2617,524,175,2x8,5,11,0.5,,,
2618,524,175,2x8,5,11,0.5,,,
2619,524,175,2x8,5,11,0.5,,,
2620,524,175,2x8,5,11,0.5,,,
2621,525,175,2x8,5,11,1,,,
2622,525,175,2x8,5,11,1,,,
2623,525,175,2x8,5,11,1,,,
2624,525,175,2x8,5,11,1,,,
2625,525,175,2x8,5,11,1,,,
2626,526,176,2x8,5,12,0.3,,,
2627,526,176,2x8,5,12,0.3,,,
2628,526,176,2x8,5,12,0.3,,,
2629,526,176,2x8,5,12,0.3,,,
2630,526,176,2x8,5,12,0.3,,,
2631,527,176,2x8,5,12,0.5,,,
2632,527,176,2x8,5,12,0.5,,,
2633,527,176,2x8,5,12,0.5,,,
2634,527,176,2x8,5,12,0.5,,,
2635,527,176,2x8,5,12,0.5,,,
2636,528,176,2x8,5,12,1,,,
2637,528,176,2x8,5,12,1,,,
2638,528,176,2x8,5,12,1,,,
2639,528,176,2x8,5,12,1,,,
2640,528,176,2x8,5,12,1,,,
2641,529,177,2x8,5,13,0.3,,,
2642,529,177,2x8,5,13,0.3,,,
2643,529,177,2x8,5,13,0.3,,,
2644,529,177,2x8,5,13,0.3,,,
2645,529,177,2x8,5,13,0.3,,,
2646,530,177,2x8,5,13,0.5,,,
2647,530,177,2x8,5,13,0.5,,,
2648,530,177,2x8,5,13,0.5,,,
2649,530,177,2x8,5,13,0.5,,,
2650,530,177,2x8,5,13,0.5,,,
2651,531,177,2x8,5,13,1,,,
2652,531,177,2x8,5,13,1,,,
2653,531,177,2x8,5,13,1,,,
2654,531,177,2x8,5,13,1,,,
2655,531,177,2x8,5,13,1,,,
2656,532,178,2x8,5,14,0.3,,,
2657,532,178,2x8,5,14,0.3,,,
2658,532,178,2x8,5,14,0.3,,,
2659,532,178,2x8,5,14,0.3,,,
2660,532,178,2x8,5,14,0.3,,,
2661,533,178,2x8,5,14,0.5,,,
2662,533,178,2x8,5,14,0.5,,,
2663,533,178,2x8,5,14,0.5,,,
2664,533,178,2x8,5,14,0.5,,,
2665,533,178,2x8,5,14,0.5,,,
2666,534,178,2x8,5,14,1,,,
2667,534,178,2x8,5,14,1,,,
2668,534,178,2x8,5,14,1,,,
2669,534,178,2x8,5,14,1,,,
2670,534,178,2x8,5,14,1,,,
2671,535,179,2x8,10,11,0.3,,,
2672,535,179,2x8,10,11,0.3,,,
2673,535,179,2x8,10,11,0.3,,,
2674,535,179,2x8,10,11,0.3,,,
2675,535,179,2x8,10,11,0.3,,,
2676,536,179,2x8,10,11,0.5,,,
2677,536,179,2x8,10,11,0.5,,,
2678,536,179,2x8,10,11,0.5,,,
2679,536,179,2x8,10,11,0.5,,,
2680,536,179,2x8,10,11,0.5,,,
2681,537,179,2x8,10,11,1,,,
2682,537,179,2x8,10,11,1,,,
2683,537,179,2x8,10,11,1,,,
2684,537,179,2x8,10,11,1,,,
2685,537,179,2x8,10,11,1,,,
2686,538,180,2x8,10,12,0.3,,,
2687,538,180,2x8,10,12,0.3,,,
2688,538,180,2x8,10,12,0.3,,,
2689,538,180,2x8,10,12,0.3,,,
2690,538,180,2x8,10,12,0.3,,,
2691,539,180,2x8,10,12,0.5,,,
2692,539,180,2x8,10,12,0.5,,,
2693,539,180,2x8,10,12,0.5,,,
2694,539,180,2x8,10,12,0.5,,,
2695,539,180,2x8,10,12,0.5,,,
2696,540,180,2x8,10,12,1,,,
2697,540,180,2x8,10,12,1,,,
2698,540,180,2x8,10,12,1,,,
2699,540,180,2x8,10,12,1,,,
2700,540,180,2x8,10,12,1,,,
2701,541,181,2x8,10,13,0.3,,,
2702,541,181,2x8,10,13,0.3,,,
2703,541,181,2x8,10,13,0.3,,,
2704,541,181,2x8,10,13,0.3,,,
2705,541,181,2x8,10,13,0.3,,,
2706,542,181,2x8,10,13,0.5,,,
2707,542,181,2x8,10,13,0.5,,,
2708,542,181,2x8,10,13,0.5,,,
2709,542,181,2x8,10,13,0.5,,,
2710,542,181,2x8,10,13,0.5,,,
2711,543,181,2x8,10,13,1,,,
2712,543,181,2x8,10,13,1,,,
2713,543,181,2x8,10,13,1,,,
2714,543,181,2x8,10,13,1,,,
2715,543,181,2x8,10,13,1,,,
2716,544,182,2x8,10,14,0.3,,,
2717,544,182,2x8,10,14,0.3,,,
2718,544,182,2x8,10,14,0.3,,,
2719,544,182,2x8,10,14,0.3,,,
2720,544,182,2x8,10,14,0.3,,,
2721,545,182,2x8,10,14,0.5,,,
2722,545,182,2x8,10,14,0.5,,,
2723,545,182,2x8,10,14,0.5,,,
2724,545,182,2x8,10,14,0.5,,,
2725,545,182,2x8,10,14,0.5,,,
2726,546,182,2x8,10,14,1,,,
2727,546,182,2x8,10,14,1,,,
2728,546,182,2x8,10,14,1,,,
2729,546,182,2x8,10,14,1,,,
2730,546,182,2x8,10,14,1,,,
2731,547,183,2x8,50,11,0.3,,,
2732,547,183,2x8,50,11,0.3,,,
2733,547,183,2x8,50,11,0.3,,,
2734,547,183,2x8,50,11,0.3,,,
2735,547,183,2x8,50,11,0.3,,,
2736,548,183,2x8,50,11,0.5,,,
2737,548,183,2x8,50,11,0.5,,,
2738,548,183,2x8,50,11,0.5,,,
2739,548,183,2x8,50,11,0.5,,,
2740,548,183,2x8,50,11,0.5,,,
2741,549,183,2x8,50,11,1,,,
2742,549,183,2x8,50,11,1,,,
2743,549,183,2x8,50,11,1,,,
2744,549,183,2x8,50,11,1,,,
2745,549,183,2x8,50,11,1,,,
2746,550,184,2x8,50,12,0.3,,,
2747,550,184,2x8,50,12,0.3,,,
2748,550,184,2x8,50,12,0.3,,,
2749,550,184,2x8,50,12,0.3,,,
2750,550,184,2x8,50,12,0.3,,,
2751,551,184,2x8,50,12,0.5,,,
2752,551,184,2x8,50,12,0.5,,,
2753,551,184,2x8,50,12,0.5,,,
2754,551,184,2x8,50,12,0.5,,,
2755,551,184,2x8,50,12,0.5,,,
2756,552,184,2x8,50,12,1,,,
2757,552,184,2x8,50,12,1,,,
2758,552,184,2x8,50,12,1,,,
2759,552,184,2x8,50,12,1,,,
2760,552,184,2x8,50,12,1,,,
2761,553,185,2x8,50,13,0.3,,,
2762,553,185,2x8,50,13,0.3,,,
2763,553,185,2x8,50,13,0.3,,,
2764,553,185,2x8,50,13,0.3,,,
2765,553,185,2x8,50,13,0.3,,,
2766,554,185,2x8,50,13,0.5,,,
2767,554,185,2x8,50,13,0.5,,,
2768,554,185,2x8,50,13,0.5,,,
2769,554,185,2x8,50,13,0.5,,,
2770,554,185,2x8,50,13,0.5,,,
2771,555,185,2x8,50,13,1,,,
2772,555,185,2x8,50,13,1,,,
2773,555,185,2x8,50,13,1,,,
2774,555,185,2x8,50,13,1,,,
2775,555,185,2x8,50,13,1,,,
2776,556,186,2x8,50,14,0.3,,,
2777,556,186,2x8,50,14,0.3,,,
2778,556,186,2x8,50,14,0.3,,,
2779,556,186,2x8,50,14,0.3,,,
2780,556,186,2x8,50,14,0.3,,,
2781,557,186,2x8,50,14,0.5,,,
2782,557,186,2x8,50,14,0.5,,,
2783,557,186,2x8,50,14,0.5,,,
2784,557,186,2x8,50,14,0.5,,,
2785,557,186,2x8,50,14,0.5,,,
2786,558,186,2x8,50,14,1,,,
2787,558,186,2x8,50,14,1,,,
2788,558,186,2x8,50,14,1,,,
2789,558,186,2x8,50,14,1,,,
2790,558,186,2x8,50,14,1,,,
2791,559,187,2x8,100,11,0.3,,,
2792,559,187,2x8,100,11,0.3,,,
2793,559,187,2x8,100,11,0.3,,,
2794,559,187,2x8,100,11,0.3,,,
2795,559,187,2x8,100,11,0.3,,,
2796,560,187,2x8,100,11,0.5,,,
2797,560,187,2x8,100,11,0.5,,,
2798,560,187,2x8,100,11,0.5,,,
2799,560,187,2x8,100,11,0.5,,,
2800,560,187,2x8,100,11,0.5,,,
2801,561,187,2x8,100,11,1,,,
2802,561,187,2x8,100,11,1,,,
2803,561,187,2x8,100,11,1,,,
2804,561,187,2x8,100,11,1,,,
2805,561,187,2x8,100,11,1,,,
2806,562,188,2x8,100,12,0.3,,,
2807,562,188,2x8,100,12,0.3,,,
2808,562,188,2x8,100,12,0.3,,,
2809,562,188,2x8,100,12,0.3,,,
2810,562,188,2x8,100,12,0.3,,,
2811,563,188,2x8,100,12,0.5,,,
2812,563,188,2x8,100,12,0.5,,,
2813,563,188,2x8,100,12,0.5,,,
2814,563,188,2x8,100,12,0.5,,,
2815,563,188,2x8,100,12,0.5,,,
2816,564,188,2x8,100,12,1,,,
2817,564,188,2x8,100,12,1,,,
2818,564,188,2x8,100,12,1,,,
2819,564,188,2x8,100,12,1,,,
2820,564,188,2x8,100,12,1,,,
2821,565,189,2x8,100,13,0.3,,,
2822,565,189,2x8,100,13,0.3,,,
2823,565,189,2x8,100,13,0.3,,,
2824,565,189,2x8,100,13,0.3,,,
2825,565,189,2x8,100,13,0.3,,,
2826,566,189,2x8,100,13,0.5,,,
2827,566,189,2x8,100,13,0.5,,,
2828,566,189,2x8,100,13,0.5,,,
2829,566,189,2x8,100,13,0.5,,,
2830,566,189,2x8,100,13,0.5,,,
2831,567,189,2x8,100,13,1,,,
2832,567,189,2x8,100,13,1,,,
2833,567,189,2x8,100,13,1,,,
2834,567,189,2x8,100,13,1,,,
2835,567,189,2x8,100,13,1,,,
2836,568,190,2x8,100,14,0.3,,,
2837,568,190,2x8,100,14,0.3,,,
2838,568,190,2x8,100,14,0.3,,,
2839,568,190,2x8,100,14,0.3,,,
2840,568,190,2x8,100,14,0.3,,,
2841,569,190,2x8,100,14,0.5,,,
2842,569,190,2x8,100,14,0.5,,,
2843,569,190,2x8,100,14,0.5,,,
2844,569,190,2x8,100,14,0.5,,,
2845,569,190,2x8,100,14,0.5,,,
2846,570,190,2x8,100,14,1,,,
2847,570,190,2x8,100,14,1,,,
2848,570,190,2x8,100,14,1,,,
2849,570,190,2x8,100,14,1,,,
2850,570,190,2x8,100,14,1,,,
2851,571,191,3x3,1,11,0.3,,,
2852,571,191,3x3,1,11,0.3,,,
2853,571,191,3x3,1,11,0.3,,,
2854,571,191,3x3,1,11,0.3,,,
2855,571,191,3x3,1,11,0.3,,,
2856,572,191,3x3,1,11,0.5,,,
2857,572,191,3x3,1,11,0.5,,,
2858,572,191,3x3,1,11,0.5,,,
2859,572,191,3x3,1,11,0.5,,,
2860,572,191,3x3,1,11,0.5,,,
2861,573,191,3x3,1,11,1,,,
2862,573,191,3x3,1,11,1,,,
2863,573,191,3x3,1,11,1,,,
2864,573,191,3x3,1,11,1,,,
2865,573,191,3x3,1,11,1,,,
2866,574,192,3x3,1,12,0.3,,,
2867,574,192,3x3,1,12,0.3,,,
2868,574,192,3x3,1,12,0.3,,,
2869,574,192,3x3,1,12,0.3,,,
2870,574,192,3x3,1,12,0.3,,,
2871,575,192,3x3,1,12,0.5,,,
2872,575,192,3x3,1,12,0.5,,,
2873,575,192,3x3,1,12,0.5,,,
2874,575,192,3x3,1,12,0.5,,,
2875,575,192,3x3,1,12,0.5,,,
2876,576,192,3x3,1,12,1,,,
2877,576,192,3x3,1,12,1,,,
2878,576,192,3x3,1,12,1,,,
2879,576,192,3x3,1,12,1,,,
2880,576,192,3x3,1,12,1,,,
2881,577,193,3x3,1,22,0.3,,,
2882,577,193,3x3,1,22,0.3,,,
2883,577,193,3x3,1,22,0.3,,,
2884,577,193,3x3,1,22,0.3,,,
2885,577,193,3x3,1,22,0.3,,,
2886,578,193,3x3,1,22,0.5,,,
2887,578,193,3x3,1,22,0.5,,,
2888,578,193,3x3,1,22,0.5,,,
2889,578,193,3x3,1,22,0.5,,,
2890,578,193,3x3,1,22,0.5,,,
2891,579,193,3x3,1,22,1,,,
2892,579,193,3x3,1,22,1,,,
2893,579,193,3x3,1,22,1,,,
2894,579,193,3x3,1,22,1,,,
2895,579,193,3x3,1,22,1,,,
2896,580,194,3x3,5,11,0.3,,,
2897,580,194,3x3,5,11,0.3,,,
2898,580,194,3x3,5,11,0.3,,,
2899,580,194,3x3,5,11,0.3,,,
2900,580,194,3x3,5,11,0.3,,,
2901,581,194,3x3,5,11,0.5,,,
2902,581,194,3x3,5,11,0.5,,,
2903,581,194,3x3,5,11,0.5,,,
2904,581,194,3x3,5,11,0.5,,,
2905,581,194,3x3,5,11,0.5,,,
2906,582,194,3x3,5,11,1,,,
2907,582,194,3x3,5,11,1,,,
2908,582,194,3x3,5,11,1,,,
2909,582,194,3x3,5,11,1,,,
2910,582,194,3x3,5,11,1,,,
2911,583,195,3x3,5,12,0.3,,,
2912,583,195,3x3,5,12,0.3,,,
2913,583,195,3x3,5,12,0.3,,,
2914,583,195,3x3,5,12,0.3,,,
2915,583,195,3x3,5,12,0.3,,,
2916,584,195,3x3,5,12,0.5,,,
2917,584,195,3x3,5,12,0.5,,,
2918,584,195,3x3,5,12,0.5,,,
2919,584,195,3x3,5,12,0.5,,,
2920,584,195,3x3,5,12,0.5,,,
2921,585,195,3x3,5,12,1,,,
2922,585,195,3x3,5,12,1,,,
2923,585,195,3x3,5,12,1,,,
2924,585,195,3x3,5,12,1,,,
2925,585,195,3x3,5,12,1,,,
2926,586,196,3x3,5,22,0.3,,,
2927,586,196,3x3,5,22,0.3,,,
2928,586,196,3x3,5,22,0.3,,,
2929,586,196,3x3,5,22,0.3,,,
2930,586,196,3x3,5,22,0.3,,,
2931,587,196,3x3,5,22,0.5,,,
2932,587,196,3x3,5,22,0.5,,,
2933,587,196,3x3,5,22,0.5,,,
2934,587,196,3x3,5,22,0.5,,,
2935,587,196,3x3,5,22,0.5,,,
2936,588,196,3x3,5,22,1,,,
2937,588,196,3x3,5,22,1,,,
2938,588,196,3x3,5,22,1,,,
2939,588,196,3x3,5,22,1,,,
2940,588,196,3x3,5,22,1,,,
2941,589,197,3x3,10,11,0.3,,,
2942,589,197,3x3,10,11,0.3,,,
2943,589,197,3x3,10,11,0.3,,,
2944,589,197,3x3,10,11,0.3,,,
2945,589,197,3x3,10,11,0.3,,,
2946,590,197,3x3,10,11,0.5,,,
2947,590,197,3x3,10,11,0.5,,,
2948,590,197,3x3,10,11,0.5,,,
2949,590,197,3x3,10,11,0.5,,,
2950,590,197,3x3,10,11,0.5,,,
2951,591,197,3x3,10,11,1,,,
2952,591,197,3x3,10,11,1,,,
2953,591,197,3x3,10,11,1,,,
2954,591,197,3x3,10,11,1,,,
2955,591,197,3x3,10,11,1,,,
2956,592,198,3x3,10,12,0.3,,,
2957,592,198,3x3,10,12,0.3,,,
2958,592,198,3x3,10,12,0.3,,,
2959,592,198,3x3,10,12,0.3,,,
2960,592,198,3x3,10,12,0.3,,,
2961,593,198,3x3,10,12,0.5,,,
2962,593,198,3x3,10,12,0.5,,,
2963,593,198,3x3,10,12,0.5,,,
2964,593,198,3x3,10,12,0.5,,,
2965,593,198,3x3,10,12,0.5,,,
2966,594,198,3x3,10,12,1,,,
2967,594,198,3x3,10,12,1,,,
2968,594,198,3x3,10,12,1,,,
2969,594,198,3x3,10,12,1,,,
2970,594,198,3x3,10,12,1,,,
2971,595,199,3x3,10,22,0.3,,,
2972,595,199,3x3,10,22,0.3,,,
2973,595,199,3x3,10,22,0.3,,,
2974,595,199,3x3,10,22,0.3,,,
2975,595,199,3x3,10,22,0.3,,,
2976,596,199,3x3,10,22,0.5,,,
2977,596,199,3x3,10,22,0.5,,,
2978,596,199,3x3,10,22,0.5,,,
2979,596,199,3x3,10,22,0.5,,,
2980,596,199,3x3,10,22,0.5,,,
2981,597,199,3x3,10,22,1,,,
2982,597,199,3x3,10,22,1,,,
2983,597,199,3x3,10,22,1,,,
2984,597,199,3x3,10,22,1,,,
2985,597,199,3x3,10,22,1,,,
2986,598,200,3x3,50,11,0.3,,,
2987,598,200,3x3,50,11,0.3,,,
2988,598,200,3x3,50,11,0.3,,,
2989,598,200,3x3,50,11,0.3,,,
2990,598,200,3x3,50,11,0.3,,,
2991,599,200,3x3,50,11,0.5,,,
2992,599,200,3x3,50,11,0.5,,,
2993,599,200,3x3,50,11,0.5,,,
2994,599,200,3x3,50,11,0.5,,,
2995,599,200,3x3,50,11,0.5,,,
2996,600,200,3x3,50,11,1,,,
2997,600,200,3x3,50,11,1,,,
2998,600,200,3x3,50,11,1,,,
2999,600,200,3x3,50,11,1,,,
3000,600,200,3x3,50,11,1,,,
3001,601,201,3x3,50,12,0.3,,,
3002,601,201,3x3,50,12,0.3,,,
3003,601,201,3x3,50,12,0.3,,,
3004,601,201,3x3,50,12,0.3,,,
3005,601,201,3x3,50,12,0.3,,,
3006,602,201,3x3,50,12,0.5,,,
3007,602,201,3x3,50,12,0.5,,,
3008,602,201,3x3,50,12,0.5,,,
3009,602,201,3x3,50,12,0.5,,,
3010,602,201,3x3,50,12,0.5,,,
3011,603,201,3x3,50,12,1,,,
3012,603,201,3x3,50,12,1,,,
3013,603,201,3x3,50,12,1,,,
3014,603,201,3x3,50,12,1,,,
3015,603,201,3x3,50,12,1,,,
3016,604,202,3x3,50,22,0.3,,,
3017,604,202,3x3,50,22,0.3,,,
3018,604,202,3x3,50,22,0.3,,,
3019,604,202,3x3,50,22,0.3,,,
3020,604,202,3x3,50,22,0.3,,,
3021,605,202,3x3,50,22,0.5,,,
3022,605,202,3x3,50,22,0.5,,,
3023,605,202,3x3,50,22,0.5,,,
3024,605,202,3x3,50,22,0.5,,,
3025,605,202,3x3,50,22,0.5,,,
3026,606,202,3x3,50,22,1,,,
3027,606,202,3x3,50,22,1,,,
3028,606,202,3x3,50,22,1,,,
3029,606,202,3x3,50,22,1,,,
3030,606,202,3x3,50,22,1,,,
3031,607,203,3x3,100,11,0.3,,,
3032,607,203,3x3,100,11,0.3,,,
3033,607,203,3x3,100,11,0.3,,,
3034,607,203,3x3,100,11,0.3,,,
3035,607,203,3x3,100,11,0.3,,,
3036,608,203,3x3,100,11,0.5,,,
3037,608,203,3x3,100,11,0.5,,,
3038,608,203,3x3,100,11,0.5,,,
3039,608,203,3x3,100,11,0.5,,,
3040,608,203,3x3,100,11,0.5,,,
3041,609,203,3x3,100,11,1,,,
3042,609,203,3x3,100,11,1,,,
3043,609,203,3x3,100,11,1,,,
3044,609,203,3x3,100,11,1,,,
3045,609,203,3x3,100,11,1,,,
3046,610,204,3x3,100,12,0.3,,,
3047,610,204,3x3,100,12,0.3,,,
3048,610,204,3x3,100,12,0.3,,,
3049,610,204,3x3,100,12,0.3,,,
3050,610,204,3x3,100,12,0.3,,,
3051,611,204,3x3,100,12,0.5,,,
3052,611,204,3x3,100,12,0.5,,,
3053,611,204,3x3,100,12,0.5,,,
3054,611,204,3x3,100,12,0.5,,,
3055,611,204,3x3,100,12,0.5,,,
3056,612,204,3x3,100,12,1,,,
3057,612,204,3x3,100,12,1,,,
3058,612,204,3x3,100,12,1,,,
3059,612,204,3x3,100,12,1,,,
3060,612,204,3x3,100,12,1,,,
3061,613,205,3x3,100,22,0.3,,,
3062,613,205,3x3,100,22,0.3,,,
3063,613,205,3x3,100,22,0.3,,,
3064,613,205,3x3,100,22,0.3,,,
3065,613,205,3x3,100,22,0.3,,,
3066,614,205,3x3,100,22,0.5,,,
3067,614,205,3x3,100,22,0.5,,,
3068,614,205,3x3,100,22,0.5,,,
3069,614,205,3x3,100,22,0.5,,,
3070,614,205,3x3,100,22,0.5,,,
3071,615,205,3x3,100,22,1,,,
3072,615,205,3x3,100,22,1,,,
3073,615,205,3x3,100,22,1,,,
3074,615,205,3x3,100,22,1,,,
3075,615,205,3x3,100,22,1,,,
3076,616,206,3x4,1,11,0.3,,,
3077,616,206,3x4,1,11,0.3,,,
3078,616,206,3x4,1,11,0.3,,,
3079,616,206,3x4,1,11,0.3,,,
3080,616,206,3x4,1,11,0.3,,,
3081,617,206,3x4,1,11,0.5,,,
3082,617,206,3x4,1,11,0.5,,,
3083,617,206,3x4,1,11,0.5,,,
3084,617,206,3x4,1,11,0.5,,,
3085,617,206,3x4,1,11,0.5,,,
3086,618,206,3x4,1,11,1,,,
3087,618,206,3x4,1,11,1,,,
3088,618,206,3x4,1,11,1,,,
3089,618,206,3x4,1,11,1,,,
3090,618,206,3x4,1,11,1,,,
3091,619,207,3x4,1,12,0.3,,,
3092,619,207,3x4,1,12,0.3,,,
3093,619,207,3x4,1,12,0.3,,,
3094,619,207,3x4,1,12,0.3,,,
3095,619,207,3x4,1,12,0.3,,,
3096,620,207,3x4,1,12,0.5,,,
3097,620,207,3x4,1,12,0.5,,,
3098,620,207,3x4,1,12,0.5,,,
3099,620,207,3x4,1,12,0.5,,,
3100,620,207,3x4,1,12,0.5,,,
3101,621,207,3x4,1,12,1,,,
3102,621,207,3x4,1,12,1,,,
3103,621,207,3x4,1,12,1,,,
3104,621,207,3x4,1,12,1,,,
3105,621,207,3x4,1,12,1,,,
3106,622,208,3x4,1,22,0.3,,,
3107,622,208,3x4,1,22,0.3,,,
3108,622,208,3x4,1,22,0.3,,,
3109,622,208,3x4,1,22,0.3,,,
3110,622,208,3x4,1,22,0.3,,,
3111,623,208,3x4,1,22,0.5,,,
3112,623,208,3x4,1,22,0.5,,,
3113,623,208,3x4,1,22,0.5,,,
3114,623,208,3x4,1,22,0.5,,,
3115,623,208,3x4,1,22,0.5,,,
3116,624,208,3x4,1,22,1,,,
3117,624,208,3x4,1,22,1,,,
3118,624,208,3x4,1,22,1,,,
3119,624,208,3x4,1,22,1,,,
3120,624,208,3x4,1,22,1,,,
3121,625,209,3x4,5,11,0.3,,,
3122,625,209,3x4,5,11,0.3,,,
3123,625,209,3x4,5,11,0.3,,,
3124,625,209,3x4,5,11,0.3,,,
3125,625,209,3x4,5,11,0.3,,,
3126,626,209,3x4,5,11,0.5,,,
3127,626,209,3x4,5,11,0.5,,,
3128,626,209,3x4,5,11,0.5,,,
3129,626,209,3x4,5,11,0.5,,,
3130,626,209,3x4,5,11,0.5,,,
3131,627,209,3x4,5,11,1,,,
3132,627,209,3x4,5,11,1,,,
3133,627,209,3x4,5,11,1,,,
3134,627,209,3x4,5,11,1,,,
3135,627,209,3x4,5,11,1,,,
3136,628,210,3x4,5,12,0.3,,,
3137,628,210,3x4,5,12,0.3,,,
3138,628,210,3x4,5,12,0.3,,,
3139,628,210,3x4,5,12,0.3,,,
3140,628,210,3x4,5,12,0.3,,,
3141,629,210,3x4,5,12,0.5,,,
3142,629,210,3x4,5,12,0.5,,,
3143,629,210,3x4,5,12,0.5,,,
3144,629,210,3x4,5,12,0.5,,,
3145,629,210,3x4,5,12,0.5,,,
3146,630,210,3x4,5,12,1,,,
3147,630,210,3x4,5,12,1,,,
3148,630,210,3x4,5,12,1,,,
3149,630,210,3x4,5,12,1,,,
3150,630,210,3x4,5,12,1,,,
3151,631,211,3x4,5,22,0.3,,,
3152,631,211,3x4,5,22,0.3,,,
3153,631,211,3x4,5,22,0.3,,,
3154,631,211,3x4,5,22,0.3,,,
3155,631,211,3x4,5,22,0.3,,,
3156,632,211,3x4,5,22,0.5,,,
3157,632,211,3x4,5,22,0.5,,,
3158,632,211,3x4,5,22,0.5,,,
3159,632,211,3x4,5,22,0.5,,,
3160,632,211,3x4,5,22,0.5,,,
3161,633,211,3x4,5,22,1,,,
3162,633,211,3x4,5,22,1,,,
3163,633,211,3x4,5,22,1,,,
3164,633,211,3x4,5,22,1,,,
3165,633,211,3x4,5,22,1,,,
3166,634,212,3x4,10,11,0.3,,,
3167,634,212,3x4,10,11,0.3,,,
3168,634,212,3x4,10,11,0.3,,,
3169,634,212,3x4,10,11,0.3,,,
3170,634,212,3x4,10,11,0.3,,,
3171,635,212,3x4,10,11,0.5,,,
3172,635,212,3x4,10,11,0.5,,,
3173,635,212,3x4,10,11,0.5,,,
3174,635,212,3x4,10,11,0.5,,,
3175,635,212,3x4,10,11,0.5,,,
3176,636,212,3x4,10,11,1,,,
3177,636,212,3x4,10,11,1,,,
3178,636,212,3x4,10,11,1,,,
3179,636,212,3x4,10,11,1,,,
3180,636,212,3x4,10,11,1,,,
3181,637,213,3x4,10,12,0.3,,,
3182,637,213,3x4,10,12,0.3,,,
3183,637,213,3x4,10,12,0.3,,,
3184,637,213,3x4,10,12,0.3,,,
3185,637,213,3x4,10,12,0.3,,,
3186,638,213,3x4,10,12,0.5,,,
3187,638,213,3x4,10,12,0.5,,,
3188,638,213,3x4,10,12,0.5,,,
3189,638,213,3x4,10,12,0.5,,,
3190,638,213,3x4,10,12,0.5,,,
3191,639,213,3x4,10,12,1,,,
3192,639,213,3x4,10,12,1,,,
3193,639,213,3x4,10,12,1,,,
3194,639,213,3x4,10,12,1,,,
3195,639,213,3x4,10,12,1,,,
3196,640,214,3x4,10,22,0.3,,,
3197,640,214,3x4,10,22,0.3,,,
3198,640,214,3x4,10,22,0.3,,,
3199,640,214,3x4,10,22,0.3,,,
3200,640,214,3x4,10,22,0.3,,,
3201,641,214,3x4,10,22,0.5,,,
3202,641,214,3x4,10,22,0.5,,,
3203,641,214,3x4,10,22,0.5,,,
3204,641,214,3x4,10,22,0.5,,,
3205,641,214,3x4,10,22,0.5,,,
3206,642,214,3x4,10,22,1,,,
3207,642,214,3x4,10,22,1,,,
3208,642,214,3x4,10,22,1,,,
3209,642,214,3x4,10,22,1,,,
3210,642,214,3x4,10,22,1,,,
3211,643,215,3x4,50,11,0.3,,,
3212,643,215,3x4,50,11,0.3,,,
3213,643,215,3x4,50,11,0.3,,,
3214,643,215,3x4,50,11,0.3,,,
3215,643,215,3x4,50,11,0.3,,,
3216,644,215,3x4,50,11,0.5,,,
3217,644,215,3x4,50,11,0.5,,,
3218,644,215,3x4,50,11,0.5,,,
3219,644,215,3x4,50,11,0.5,,,
3220,644,215,3x4,50,11,0.5,,,
3221,645,215,3x4,50,11,1,,,
3222,645,215,3x4,50,11,1,,,
3223,645,215,3x4,50,11,1,,,
3224,645,215,3x4,50,11,1,,,
3225,645,215,3x4,50,11,1,,,
3226,646,216,3x4,50,12,0.3,,,
3227,646,216,3x4,50,12,0.3,,,
3228,646,216,3x4,50,12,0.3,,,
3229,646,216,3x4,50,12,0.3,,,
3230,646,216,3x4,50,12,0.3,,,
3231,647,216,3x4,50,12,0.5,,,
3232,647,216,3x4,50,12,0.5,,,
3233,647,216,3x4,50,12,0.5,,,
3234,647,216,3x4,50,12,0.5,,,
3235,647,216,3x4,50,12,0.5,,,
3236,648,216,3x4,50,12,1,,,
3237,648,216,3x4,50,12,1,,,
3238,648,216,3x4,50,12,1,,,
3239,648,216,3x4,50,12,1,,,
3240,648,216,3x4,50,12,1,,,
3241,649,217,3x4,50,22,0.3,,,
3242,649,217,3x4,50,22,0.3,,,
3243,649,217,3x4,50,22,0.3,,,
3244,649,217,3x4,50,22,0.3,,,
3245,649,217,3x4,50,22,0.3,,,
3246,650,217,3x4,50,22,0.5,,,
3247,650,217,3x4,50,22,0.5,,,
